label,dim1,dim2
wc0,-17.697577,27.777458
wc0,-15.660063,21.401825
wc0,-21.631626,33.04805
wc0,-17.481325,22.529491
wc0,-30.957773,22.637947
wc0,-28.291872,22.968977
wc0,-31.537766,26.844854
wc0,-28.503359,34.977947
wc0,-35.178764,28.056131
wc0,-19.117825,26.025946
wc0,-24.849258,22.612425
wc0,-26.951279,19.008646
wc0,-13.882423,20.31104
wc0,-25.652908,14.079955
wc0,-13.271619,16.28957
wc0,-17.710955,25.31088
wc0,-24.879236,31.859922
wc0,-28.812212,28.013357
wc0,-25.977724,30.129177
wc0,-26.5628,31.737514
wc0,-27.62492,18.146118
wc0,-21.990166,22.124474
wc0,-14.69225,27.438362
wc0,-21.289232,22.75476
wc0,-38.508038,20.78219
wc0,-24.475382,23.37562
wc0,-17.439959,14.865222
wc0,-31.510328,13.005287
wc0,-33.161423,28.89596
wc0,-15.609931,21.572815
wc0,-20.462772,18.181608
wc0,-20.747314,3.2054696
wc0,-10.728631,22.064625
wc0,-35.38336,21.981339
wc0,-31.956652,21.88507
wc0,-31.690422,32.55504
wc0,-33.8895,24.38561
wc0,-18.3333,24.75091
wc0,-30.369572,21.712673
wc0,-36.69921,26.813082
wc0,-16.991776,32.97361
wc0,-25.489044,18.5127
wc0,-31.481379,30.311737
wc0,-23.404875,36.165634
wc0,-26.169336,16.077173
wc0,-32.644123,25.812937
wc0,-22.534548,30.337605
wc0,-19.82401,34.55999
wc0,-5.2605543,-15.875027
wc0,-30.647202,11.6424885
wc0,-18.773445,24.717075
wc0,-22.437477,17.201887
wc0,-19.0973,11.568904
wc0,-21.93705,15.143089
wc0,-9.49096,9.386797
wc0,-13.5647955,15.977205
wc0,-23.020697,20.19579
wc0,-24.619638,17.612675
wc0,-21.274767,25.44219
wc0,-19.078382,27.351181
wc0,-13.683184,27.865036
wc0,-31.119616,22.699938
wc0,-11.492779,30.146967
wc0,-32.365307,28.721804
wc0,-22.447117,16.442974
wc0,-20.886757,26.417484
wc0,-33.26271,17.265133
wc0,-31.818933,21.702942
wc0,-30.903479,21.403013
wc0,-24.577375,14.295724
wc0,-34.24716,18.384203
wc0,-36.114628,15.336506
wc0,-32.99156,15.304016
wc1,37.60727,-13.027499
wc1,26.801437,4.5448103
wc1,11.878861,9.497357
wc1,14.662096,16.918451
wc1,8.789863,-5.277656
wc1,15.9076185,6.419996
wc1,30.209368,-0.05923491
wc1,20.627048,-5.7913885
wc1,12.508028,9.931153
wc1,19.688017,3.9027545
wc1,-1.8716778,13.299982
wc1,2.7730932,11.915321
wc1,12.868491,14.970945
wc1,1.0851954,15.443133
wc1,1.3538954,17.238016
wc1,18.738651,14.936503
wc1,9.162605,7.454105
wc1,7.2523293,10.448349
wc1,26.119307,2.7955415
wc1,26.165625,4.1313515
wc1,2.8225386,15.313028
wc1,1.1165335,12.797547
wc1,-3.878964,13.436392
wc1,-1.1749524,19.416893
wc1,-7.341338,14.474714
wc1,-1.6956692,4.1943316
wc1,5.960065,7.232849
wc1,18.269169,12.944548
wc1,6.8239765,22.426777
wc1,-1.890016,-2.6948693
wc1,0.8374164,6.960935
wc1,3.8964362,14.531737
wc1,-1.628626,16.634865
wc1,11.242556,8.664991
wc1,-1.3620958,17.330893
wc1,17.99853,-3.321329
wc1,-0.74105626,14.308064
wc1,4.2130036,16.059746
wc1,0.15442215,18.849318
wc1,7.786235,12.426623
wc1,-7.1730533,14.286223
wc1,5.3168683,7.612288
wc1,9.190073,6.39495
wc1,11.116392,9.143332
wc1,13.022177,0.8825357
wc1,15.168135,14.062156
wc1,13.538909,8.279274
wc1,24.21942,5.1107073
wc1,18.210794,8.991266
wc1,7.0698285,10.958928
wc1,8.435754,5.826736
wc1,-1.289901,14.355627
wc1,12.595928,16.954222
wc1,-0.57788634,19.853212
wc1,-2.560816,16.212069
wc1,-0.053829625,-3.0021262
wc1,1.3864046,19.450428
wc1,-2.365782,16.356567
wc1,0.7253886,-14.277745
wc1,-1.6952115,16.616198
wc1,25.136375,6.4846153
wc1,-0.2576072,16.618757
wc1,-3.835198,15.593938
wc1,-4.5306487,17.276176
wc1,4.5559425,15.942076
wc1,-0.6429269,-0.95585173
wc1,2.163772,16.005135
wc1,-1.7646757,14.650965
wc1,23.81255,-17.46511
wc1,14.513734,9.586265
wc1,5.720883,-3.3082905
wc1,3.6359973,14.592929
wc1,6.4970074,10.276356
wc1,30.060623,-5.3198805
wc1,8.3024235,12.828277
wc1,26.811527,2.5417316
wc1,9.939353,4.45251
wc1,0.867069,16.897154
wc1,-0.01695974,18.969229
wc1,3.1985445,10.831258
wc1,5.2836633,-12.654194
wc1,0.6627284,15.490426
wc1,0.42966622,14.28129
wc1,-1.317935,1.0728618
wc1,8.497465,0.95212185
wc1,16.715193,-16.060364
wc1,-1.5272033,-16.306063
wc1,7.7502227,9.092211
wc1,7.331062,10.355095
wc1,2.7202075,-13.122205
wc1,24.525217,2.4777448
wc1,32.113247,-3.0949314
wc1,16.228277,9.132547
wc1,15.2807255,9.800424
wc1,5.6874094,17.229591
wc1,3.1953413,-11.5975065
wc1,25.321684,6.562098
wc1,8.521784,12.84237
wc1,18.906013,3.8538787
wc1,1.0228624,10.862827
wc1,16.936785,13.688336
wc1,12.029397,5.6845245
wc1,-9.471702,7.287946
wc1,9.834909,-15.428379
wc1,23.035913,-10.02939
wc1,4.6822734,-11.727
wc1,-4.955788,-9.519174
wc1,7.7676024,-15.052346
wc1,21.937946,-20.075886
wc1,8.77345,-1.1730573
wc1,6.814061,15.217798
wc1,-3.0703819,-1.0241768
wc1,16.368689,12.841654
wc1,25.168396,3.8010342
wc1,1.5442553,-2.143756
wc1,-9.444472,7.378401
wc1,15.122648,-0.1465212
wc1,34.116203,-6.3282905
wc1,5.6459484,-6.6343923
wc1,3.268145,6.42198
wc1,3.2171483,6.848747
wc1,-0.10886122,-2.749947
wc1,3.3646495,10.675121
wc1,10.84921,1.039237
wc1,19.40009,17.784403
wc1,1.7187396,18.50555
wc1,19.077812,2.4772768
wc1,-5.4411674,11.126487
wc1,9.006304,9.424661
wc1,19.186775,-3.5502355
wc1,18.9416,2.701653
wc1,30.084196,0.1252276
wc1,10.298351,12.901828
wc1,-0.7679983,16.802965
wc1,0.85297465,10.041118
wc1,-0.40846494,15.567751
wc1,21.788221,1.9517244
wc1,-5.539536,9.516957
wc1,0.030316254,16.813732
wc1,-0.76706636,17.116781
wc1,-0.30510867,18.987831
wc1,18.69009,14.857615
wc1,-0.07184217,19.048962
wc1,10.244492,9.5768585
wc1,-15.079869,1.2603985
wc1,5.5097876,4.805825
wc1,12.527533,12.795406
wc1,17.313381,16.710228
wc1,-3.57965,13.6239195
wc1,5.8529487,-2.4262302
wc1,7.24947,10.046791
wc1,-5.240892,-0.19611867
wc1,17.295063,13.719884
wc1,16.207994,16.117416
wc1,10.738698,10.939332
wc1,1.1382741,-2.722332
wc1,6.6847215,6.9982433
wc1,14.233241,9.289445
wc1,16.85052,13.689085
wc1,25.338072,3.738868
wc1,18.29475,12.365531
wc1,14.551994,4.4206986
wc1,1.7909048,10.459458
wc1,2.9111593,14.756265
wc1,-6.919189,12.184486
wc1,19.733952,9.357745
wc1,4.043742,-5.0740943
wc1,25.691376,-4.572717
wc1,-5.1639023,10.594191
wc1,27.503504,-0.032648083
wc1,25.06357,3.9812415
wc1,4.9229164,-11.443029
wc1,3.7284822,12.780377
wc1,-3.6379187,15.595582
wc1,4.670405,9.454893
wc1,24.293787,5.245752
wc1,-10.151876,-14.934834
wc1,2.980279,-13.103682
wc1,17.324392,7.49352
wc1,1.1976572,-4.539811
wc1,-7.1476192,10.390772
wc1,1.7548006,-14.549595
wc1,12.584038,7.4255295
wc1,16.83451,8.439854
wc1,-5.3914866,16.4786
wc1,20.876032,13.011774
wc1,3.694957,2.8755085
wc1,-0.068573594,-8.96033
wc1,12.0758505,-12.697602
wc1,-13.208624,2.7031379
wc1,32.2637,3.8481905
wc1,4.546098,14.160845
wc1,6.4048977,9.281954
wc1,19.687069,9.364915
wc1,31.67838,-2.2314236
wc1,24.918118,2.8328745
wc1,-9.642267,6.636391
wc1,-2.0149565,14.782289
wc1,-2.3592367,14.841636
wc1,-6.7425227,10.647128
wc1,27.799326,-5.9757004
wc1,18.05034,-2.021836
wc1,-3.141058,11.404926
wc1,-12.809233,2.6186495
wc1,-1.6563184,-9.833366
wc1,9.757278,-15.303942
wc1,19.71588,-15.585289
wc1,15.032671,-25.18897
wc1,0.78512007,17.847025
wc1,25.26229,6.6163106
wc1,9.622093,8.130627
wc1,-2.7472956,18.528116
wc1,7.4440765,10.687109
wc1,16.623014,18.068338
wc1,12.762694,14.805148
wc1,-9.897629,5.633032
wc1,13.319121,10.925457
wc1,2.874742,-15.01405
wc1,29.718796,0.10281862
wc1,-11.527348,6.9202538
wc1,3.7944686,-3.943048
wc1,-3.4783494,9.489493
wc1,18.977945,6.0707526
wc1,21.825218,1.7154404
wc1,23.57765,5.533917
wc1,-2.0809596,-7.094436
wc1,7.8412056,3.7839334
wc1,13.678483,-18.092045
wc1,17.09308,-23.517466
wc1,7.563334,3.6520092
wc1,22.08235,-5.022325
wc1,14.411201,-6.7612557
wc1,22.560774,9.0964775
wc1,30.493202,2.355102
wc1,16.532692,11.280798
wc1,19.524973,6.8528175
wc1,12.966436,6.2471466
wc1,19.096743,7.6897836
wc1,-4.9930406,20.807814
wc1,16.559263,-1.4296764
wc1,8.621396,11.377108
wc1,0.22853233,16.293512
wc1,11.826803,1.6885113
wc1,13.127946,7.7456284
wc1,9.336485,-6.616929
wc1,20.370699,-32.83191
wc1,19.465597,-26.514177
wc1,14.481699,-8.332208
wc1,16.133148,-7.7583065
wc1,6.35305,0.293081
wc1,11.092579,4.7575884
wc1,-4.9106197,4.5688224
wc1,-0.6450345,12.5466795
wc1,-2.327766,3.5820973
wc1,-7.0179615,4.9996357
wc1,-4.903326,5.0484605
wc1,28.014107,-10.15521
wc1,-7.156097,7.1619143
wc1,30.039164,-5.3683486
wc1,-2.1563277,0.2541433
wc1,-4.890062,-7.0209203
wc1,-4.7805595,3.819015
wc1,17.52273,-23.516218
wc1,-8.661193,5.607129
wc1,-7.884684,9.759497
wc1,-7.9995713,6.931533
wc1,-19.131725,-0.83053964
wc1,-0.5756416,2.553993
wc1,19.185747,-5.1670427
wc1,24.182655,4.9943066
wc1,5.5845537,10.055886
wc1,-12.678016,3.1510754
wc1,-3.2496936,-11.018983
wc1,-11.604658,-0.3586382
wc1,-4.442725,14.081271
wc1,-4.1150227,13.541631
wc1,-2.4417107,12.852072
wc1,2.4506314,8.200326
wc1,-6.047295,7.308461
wc1,-17.61211,-17.616096
wc1,33.78473,-5.815246
wc1,29.406414,5.1919928
wc1,-1.7520341,15.843291
wc1,-0.047517374,7.5038223
wc1,-3.0071464,9.057025
wc1,22.52062,9.0771675
wc1,-2.4350028,10.266662
wc1,-2.6052983,12.307632
wc1,7.437885,-3.7266665
wc1,20.150883,-29.624996
wc1,3.3270738,-29.185812
wc1,13.729176,-1.151811
wc1,20.68176,-1.4502491
wc1,-9.712626,-10.931808
wc1,-17.611502,-17.598288
wc1,-8.39498,2.5595737
wc1,18.316912,-11.591812
wc1,-1.5011746,-2.5555425
wc1,7.698926,-5.155828
wc1,31.150642,-13.187495
wc1,-3.8164103,1.9337567
wc1,20.199545,-10.48026
wc1,8.354009,8.182193
wc1,9.540876,-8.2922535
wc1,5.6399207,12.468397
wc1,5.824309,15.515453
wc1,5.0603714,13.16357
wc1,7.913327,-13.981774
wc1,6.281725,13.133626
wc1,14.874607,-19.459736
wc1,20.92247,13.174044
wc1,20.249191,11.7321415
wc1,20.785347,3.4684236
wc1,14.757209,13.792584
wc1,20.91818,6.403212
wc1,9.703763,13.317827
wc1,26.58809,-2.0638247
wc1,16.354427,12.022932
wc1,17.091497,8.479075
wc1,2.771904,21.07299
wc1,3.2081816,17.589535
wc1,-1.2475451,20.677002
wc1,3.8105907,16.52179
wc1,3.998249,12.715602
wc1,26.904186,3.1513302
wc1,2.655371,-12.425405
wc1,1.9249519,12.894784
wc1,-6.8816733,5.036049
wc1,22.710024,3.7934992
wc1,-1.726905,-0.04527441
wc1,7.208469,20.06486
wc1,7.2466598,13.532298
wc1,-5.0748954,12.580894
wc1,-2.3905413,11.136988
wc1,2.3260918,13.082277
wc1,10.939973,3.760971
wc1,6.4634047,14.847691
wc1,4.7033267,6.9436364
wc1,19.166842,10.849088
wc1,2.8443158,14.864567
wc1,10.919576,14.565149
wc1,11.174433,15.242708
wc1,2.8102996,18.502163
wc1,30.352154,1.1692437
wc1,12.367973,12.631693
wc1,15.851157,17.324564
wc1,28.134857,-3.282855
wc1,1.3933421,-2.6733434
wc1,4.327945,3.4464922
wc1,-5.326656,5.4566483
wc1,5.7477627,13.488175
wc1,13.960756,13.359854
wc1,21.07849,6.482021
wc1,4.5273905,-13.353425
wc1,16.456642,8.405891
wc1,14.752327,11.063993
wc1,21.664076,5.9429393
wc1,18.981703,-2.5885274
wc1,-4.6287513,0.95913106
wc1,4.4534492,19.332243
wc1,-3.216234,0.027658293
wc1,11.154951,1.6720549
wc1,9.794185,16.655499
wc1,8.409786,16.380798
wc1,7.816801,14.964538
wc1,-2.053409,13.302371
wc1,13.0191765,10.958665
wc1,2.394606,19.783895
wc1,4.5864916,21.563217
wc1,13.037612,12.168203
wc1,15.74092,16.773762
wc1,5.4319615,14.0746155
wc1,1.7210455,19.487629
wc1,10.305973,16.665442
wc1,10.367517,16.576859
wc1,-0.52815413,18.999725
wc1,7.963839,16.048637
wc1,15.368961,16.155401
wc1,7.014782,12.280643
wc1,8.405272,13.641673
wc1,10.494916,3.633061
wc1,12.617733,10.586565
wc1,9.783623,20.855228
wc1,8.575771,15.709412
wc1,15.825638,1.1221476
wc1,9.859289,8.057299
wc1,6.9251604,1.935083
wc1,14.351774,15.758278
wc1,10.511078,2.2338574
wc1,5.682492,2.3481705
wc1,12.580041,12.354045
wc1,5.7110915,0.4505756
wc1,-3.4237769,12.900015
wc1,16.190739,12.826161
wc1,19.046457,-16.956148
wc1,15.27394,6.2194695
wc1,2.5068328,20.013504
wc1,4.848938,19.872055
wc1,13.297733,20.579166
wc1,5.7644043,14.842776
wc1,15.861631,16.728651
wc1,3.9270856,16.683882
wc1,13.804528,13.158328
wc1,9.1759815,8.369819
wc1,-4.098814,6.697649
wc1,14.627026,13.997576
wc1,2.7967272,15.523747
wc1,9.023336,10.255439
wc1,28.848497,-7.183558
wc1,12.562266,14.684839
wc1,16.29211,16.868336
wc1,7.004501,15.868552
wc1,1.5292553,-1.8006179
wc1,24.096493,-2.9542975
wc1,2.468838,20.978874
wc1,-5.163697,12.777896
wc1,2.5968504,20.233501
wc1,3.593837,20.319849
wc1,24.370964,7.212122
wc1,6.1417174,20.639544
wc1,-1.3490955,10.607487
wc1,21.758213,1.658816
wc1,9.5079365,14.8184805
wc1,0.014474573,3.840135
wc1,11.339751,-31.00181
wc1,15.642707,16.980385
wc1,9.058114,15.256394
wc1,10.222641,15.618211
wc1,13.0224,19.439188
wc1,7.632848,16.917887
wc1,11.800768,13.33436
wc1,2.9254704,9.174805
wc1,5.6083126,19.46752
wc1,6.4940495,18.271292
wc1,3.6431952,19.675997
wc1,4.4659724,-10.636226
wc1,5.046782,19.28803
wc1,4.7354984,21.623695
wc1,5.5764003,18.325424
wc1,5.7447333,18.550098
wc1,4.861977,18.226765
wc1,5.8134084,22.157454
wc1,3.1140637,22.751621
wc1,1.784866,21.081436
wc1,5.8037415,21.637457
wc1,20.949163,15.00342
wc1,3.2753375,6.6914926
wc1,16.693167,8.39618
wc1,10.874512,11.564815
wc1,11.025822,18.422686
wc1,11.070863,18.458643
wc1,16.38713,4.6248627
wc1,16.761774,-4.23348
wc1,14.918729,12.3436165
wc1,22.681637,-7.248618
wc1,8.260389,18.861156
wc1,11.1873,19.698875
wc1,9.318083,14.389601
wc1,2.8821113,16.565378
wc1,6.8851166,15.347125
wc1,6.2785187,20.834873
wc1,7.9108415,13.973725
wc1,9.783576,18.66785
wc1,-15.374192,-2.6794105
wc1,10.403647,13.720937
wc1,14.906216,12.404684
wc1,15.506575,18.513662
wc1,7.1528683,14.801055
wc1,8.5990925,14.134828
wc1,-6.683235,14.019574
wc1,13.311215,20.680017
wc1,3.4495595,19.739899
wc1,6.2468653,19.906084
wc1,5.3966455,20.990322
wc1,14.530443,7.1928315
wc1,8.563605,5.4910774
wc1,14.340023,17.396214
wc1,13.1803055,19.232405
wc1,4.6701674,11.332263
wc1,0.7072469,21.262257
wc1,2.1921132,16.494991
wc1,0.37581223,21.498129
wc1,13.4827,17.53195
wc1,27.603624,-18.331102
wc1,7.0086203,19.685596
wc1,8.246144,17.402376
wc1,3.0060337,21.402666
wc1,7.933586,15.340598
wc1,11.280377,13.6092415
wc1,9.661476,20.928131
wc1,7.9136233,21.0611
wc1,19.158829,-2.8733656
wc1,8.830011,14.668616
wc1,5.629765,18.902927
wc1,5.7250214,20.589281
wc1,5.033641,21.038532
wc1,5.085049,20.712875
wc1,3.100376,22.522785
wc1,5.565717,17.391563
wc1,5.3403287,20.98943
wc1,10.499183,15.578216
wc1,8.04304,18.946106
wc1,5.9496593,7.275882
wc1,7.6363597,16.893478
wc1,17.275639,3.986976
wc1,11.4459915,11.6800785
wc1,5.0787044,17.743773
wc1,3.6775248,20.76559
wc1,4.0816765,20.864641
wc1,4.125274,18.142662
wc1,6.8560796,-1.1512871
wc1,4.8878713,22.61451
wc1,19.111143,7.7664776
wc1,-4.922685,8.252324
wc1,4.341591,11.313965
wc1,9.132313,10.927663
wc1,8.096136,13.879365
wc1,-15.9455,33.358456
wc1,4.571942,21.248177
wc1,2.4124265,19.837484
wc1,9.686924,12.187822
wc1,2.9275875,18.817846
wc1,5.5533886,17.746838
wc1,6.7818794,20.751081
wc1,-7.186774,12.343834
wc1,9.049988,17.09288
wc1,12.296465,12.997779
wc1,7.844099,21.051544
wc1,-17.131733,22.365595
wc1,1.0020446,22.968079
wc1,9.651843,18.561893
wc1,5.8123064,18.58735
wc1,12.437299,-5.605167
wc1,2.0739112,-24.626759
wc1,5.4216256,1.5121491
wc1,17.859314,5.920799
wc1,16.297647,-14.758662
wc1,-9.037773,-27.663301
wc1,-10.038936,-2.1430347
wc1,11.468195,0.8670902
wc1,-4.9716496,4.5962777
wc1,2.2079089,-10.264601
wc1,15.450346,8.209422
wc1,-14.445906,4.2962937
wc1,-10.626975,-0.7509845
wc1,-9.418912,-0.16255975
wc1,4.32248,-3.0500817
wc1,8.810922,11.55725
wc1,5.5124364,14.089588
wc1,-6.0585675,19.674278
wc1,5.668128,13.500723
wc1,15.366223,0.7978057
wc1,20.53678,7.6947317
wc1,16.372736,-25.826176
wc1,9.085923,12.00458
wc1,9.352136,-23.464994
wc1,7.336675,2.9147387
wc1,14.495475,9.942124
wc1,-4.8288107,8.975539
wc1,7.6206474,2.987071
wc1,10.578716,-18.100483
wc1,26.022596,-17.687603
wc1,-11.438694,10.749077
wc1,18.585827,-24.61433
wc1,3.8805943,-6.4289284
wc1,-11.528298,14.007724
wc1,-21.78548,7.0094185
wc1,-18.090721,13.057605
wc1,-14.396415,-17.811594
wc1,14.099863,9.423699
wc1,6.106185,-0.13748717
wc1,6.09639,-19.791723
wc1,-7.5853252,-26.220663
wc1,-10.19467,-0.37075046
wc1,-1.9346046,-25.879156
wc1,19.153172,-21.228786
wc1,-4.046913,-22.298931
wc1,-23.913765,7.6621614
wc1,-7.916975,-24.998068
wc1,-2.095547,-25.776657
wc1,7.345339,7.6756797
wc1,-4.0688167,-22.427677
wc1,-8.21695,-25.136774
wc1,-18.390413,12.565116
wc1,-20.455753,7.9973683
wc1,4.538095,2.3610353
wc1,-13.893529,15.994073
wc1,-10.080345,16.848814
wc1,-13.870574,22.377542
wc1,-14.212128,10.874284
wc1,6.097937,10.6872
wc1,16.31064,14.819123
wc1,-16.67458,22.476185
wc1,-10.671576,11.614307
wc1,7.019704,17.134216
wc1,-23.616516,38.463528
wc1,-7.9565296,-12.973921
wc1,4.8353343,10.819831
wc1,-8.872515,-4.5366497
wc1,-11.7140465,6.688419
wc1,-9.482647,-18.260637
wc1,-14.413117,-9.320823
wc1,-5.5045285,16.470087
wc1,5.5907807,15.630312
wc1,8.467722,-11.179453
wc1,-14.31687,10.112243
wc1,14.57827,-19.320343
wc1,-15.88142,-5.632676
wc1,-14.220588,9.9159355
wc1,-7.794757,-24.814741
wc1,-23.879591,8.520799
wc1,-8.977951,-22.279242
wc1,-7.61449,-25.13628
wc1,-0.24662301,20.162031
wc1,-2.091742,-30.33733
wc1,-5.1894727,-23.812492
wc1,-5.906642,3.7476604
wc1,10.010425,-4.8600574
wc1,-8.691631,-26.523998
wc1,-10.120311,-25.174484
wc1,-2.2066362,-29.056185
wc1,7.8606954,-7.2884803
wc1,-17.431894,-14.834246
wc1,-5.473612,-23.783485
wc1,10.903397,-1.4666505
wc1,6.0138226,-25.785257
wc1,31.91848,-24.309639
wc1,31.99344,-24.320885
wc1,4.105608,-2.4467707
wc1,24.438856,12.485132
wc1,4.1649947,-26.776075
wc1,4.200471,-0.4017646
wc1,4.097913,-17.630865
wc1,-1.7027038,-30.593699
wc1,3.0375872,-2.0431664
wc1,10.924853,-22.635693
wc1,-26.28532,7.894469
wc1,8.221976,-16.600702
wc1,-9.839084,-14.899803
wc1,21.77981,-21.70014
wc1,1.9804643,-7.868945
wc1,33.37496,-20.752193
wc1,3.7035546,0.092436805
wc1,2.3180861,-4.187751
wc1,-14.985303,-0.38768622
wc1,24.158056,-19.691435
wc1,16.57162,2.5672162
wc1,-15.746679,15.631751
wc1,-0.62480205,4.8420563
wc1,-6.538947,0.46552998
wc1,28.3154,-1.7220579
wc1,-11.684599,11.144099
wc1,28.312544,2.551703
wc1,30.521269,-21.825298
wc1,26.882301,-2.1516502
wc1,16.973518,-10.915673
wc1,20.082003,-23.361807
wc1,-0.69293714,-2.3234177
wc1,-13.530395,-15.342933
wc1,-5.8894854,-5.896011
wc1,-19.83497,-4.605988
wc1,-8.751934,-15.060924
wc1,-18.722198,-8.497745
wc1,28.276033,-1.7926509
wc1,20.172798,-21.36449
wc1,2.8828921,-2.913835
wc1,-12.34946,-19.491585
wc1,9.844503,-34.961163
wc1,11.8163185,9.5002775
wc1,-3.9628403,-1.0861862
wc1,12.754961,-20.339834
wc1,-13.078008,-23.927025
wc1,14.599097,-15.826117
wc1,13.013391,4.4365478
wc1,-13.900575,-14.910641
wc1,-10.651953,-18.82196
wc1,2.4878364,-20.837543
wc1,-7.976086,0.32501507
wc1,-17.372105,-2.235933
wc1,-12.935839,-19.30141
wc1,4.5764184,-0.7166784
wc1,-8.420893,0.14780441
wc1,-8.825304,-0.5168799
wc1,8.1303625,-2.8104646
wc1,-6.1251116,-17.800041
wc1,-7.463344,-1.0161831
wc1,-2.3095834,3.8304164
wc1,24.716764,-22.228537
wc1,5.623849,-9.627627
wc1,-8.875214,0.25386545
wc1,7.815112,-20.522125
wc1,0.4779385,-17.142303
wc1,-12.095803,-17.737211
wc1,-3.482887,-25.979046
wc1,19.29776,-22.984657
wc1,-12.481456,-7.5675383
wc1,-15.064893,-2.5188699
wc1,29.021584,-26.413183
wc1,-10.577182,-4.0970454
wc1,7.5790567,-16.52517
wc1,23.044067,-26.688442
wc1,-4.259056,-11.321425
wc1,12.814872,7.1422367
wc1,0.39842156,-22.583244
wc1,-13.035699,-23.92378
wc1,-10.335718,-21.61448
wc1,24.062817,-21.553314
wc1,-10.360189,-0.22323334
wc1,17.16948,-20.248785
wc1,29.14079,-23.333935
wc1,-1.1656698,-11.440533
wc1,27.470352,-29.683323
wc1,17.33739,-20.973965
wc1,18.6212,-0.21125647
wc1,11.487658,-23.868189
wc1,-26.76666,11.4940195
wc1,-10.586476,0.76282763
wc1,-11.536158,-6.059025
wc1,-4.2697797,-13.085189
wc1,-14.680691,-10.368105
wc1,7.710825,-7.51756
wc1,22.304976,-23.347872
wc1,3.8948867,-6.7287807
wc1,-9.916905,-16.226997
wc1,8.327639,-0.5707012
wc1,-0.5587511,-10.2598095
wc1,-18.372807,-13.612037
wc1,33.395847,-20.745342
wc1,8.383688,-8.331692
wc1,-8.500218,-13.393775
wc1,-8.939849,-3.811909
wc1,-11.234054,-13.857596
wc1,3.209535,-22.098717
wc1,-0.25848293,-19.731955
wc1,-3.6940053,-20.944345
wc1,5.4241996,-0.0425079
wc1,-8.796681,-3.4145756
wc1,-8.015595,-23.6931
wc1,-9.408689,-18.65718
wc1,-5.888379,-24.34783
wc1,-2.7291887,-27.935274
wc1,-0.09602433,-14.68379
wc1,-9.329047,-18.459723
wc1,4.060621,-16.926373
wc1,-3.2899077,-27.089664
wc1,-17.64261,-11.021338
wc1,8.08808,-3.6019912
wc1,-5.239825,-15.839235
wc1,-6.253684,-19.312397
wc1,0.57336473,-19.557491
wc1,-7.979807,-17.0966
wc1,4.2112947,-20.321218
wc1,-5.7168746,-31.503223
wc1,-17.670515,-10.916343
wc1,23.22178,-22.96541
wc1,-5.9976487,-12.436644
wc1,-4.6038074,-21.199337
wc1,18.868664,-16.27634
wc1,-7.2863317,-6.0121
wc1,-13.979831,15.310755
wc1,-4.49168,-21.019217
wc1,-12.98938,-3.9991412
wc1,28.877748,-23.319946
wc1,-4.573359,-9.241528
wc1,-6.971162,-16.145134
wc1,24.679422,-1.2121016
wc1,-4.778167,-8.880577
wc1,-12.099282,-1.3975348
wc1,12.8220215,15.852707
wc1,-13.320345,-10.078756
wc1,-12.82158,-12.751269
wc1,-7.8770723,-21.20191
wc1,-12.159547,-10.483275
wc1,-5.293897,-20.481247
wc1,-8.305697,-9.231223
wc1,21.763212,-20.54092
wc1,22.006891,-24.915312
wc1,-4.7009306,-15.235889
wc1,-12.858015,-7.8272257
wc1,13.34422,13.10104
wc1,4.3673577,3.4796262
wc1,17.613,-34.37348
wc1,17.09247,-32.374294
wc1,-4.9942093,-16.337914
wc1,17.596258,-32.468826
wc1,-1.9817687,-10.571085
wc1,-5.242149,-22.47966
wc1,-6.306825,-7.2919006
wc1,3.1117046,-1.8311689
wc1,-13.273056,-19.241245
wc1,-4.5560875,-18.02661
wc1,4.2112017,6.685191
wc1,-14.024,-3.1937904
wc1,20.826313,-26.524672
wc1,-9.579816,-14.95288
wc1,-0.832109,-20.713419
wc1,-15.196493,-8.5105505
wc1,-1.5330015,-5.217043
wc1,-6.242629,-14.667964
wc1,-6.8119593,-8.653059
wc1,-6.775754,-20.119009
wc1,0.9098145,-21.020796
wc1,-2.9833307,18.609676
wc1,-10.751152,-12.185205
wc1,20.009,-28.730911
wc1,-6.971844,-17.672237
wc1,30.515236,-21.562187
wc1,20.833277,-22.997147
wc1,-8.585655,-9.4941635
wc1,-10.041366,-13.355325
wc1,-7.3615985,-21.325842
wc1,-11.60476,-13.107138
wc1,-8.519347,-16.851439
wc1,0.15400657,-2.8233716
wc1,-7.8869615,-15.401461
wc1,-6.046058,-16.431173
wc1,-9.6229315,-13.440282
wc1,-5.70892,-15.3421955
wc1,-2.6186855,-8.910414
wc1,-9.09097,-7.684497
wc1,31.806042,-14.789971
wc1,17.611366,-25.108704
wc1,-6.449605,-15.857558
wc1,18.447803,-27.879862
wc1,15.418315,15.876702
wc1,24.08686,-28.11706
wc1,-7.309654,-21.88506
wc1,-4.649256,-20.763031
wc1,16.714405,-32.891315
wc1,-13.374755,-6.9460444
wc1,-11.385474,-6.2309813
wc1,-7.4262304,-10.177818
wc1,27.550953,-19.155596
wc1,-7.7087135,6.6007886
wc1,-15.059981,-14.419581
wc1,8.520002,12.722097
wc1,-4.08248,-5.3182917
wc1,-3.5645247,-8.329637
wc1,-11.587405,-11.489651
wc1,-1.5835518,-23.077328
wc1,24.700638,-25.730106
